-176,-287.020477
-175.7,-137.551095
-175.4,-11.4687846
-175.1,67.8463511
-174.8,45.1142089
-174.5,-28.6453139
-174.2,107.647681
-173.9,173.51309
-173.6,98.5308153
-173.3,112.980761
-173,172.142836
-172.7,199.316955
-172.4,224.783035
-172.1,246.841004
-171.8,312.490796
-171.5,399.932354
-171.2,224.445633
-170.9,76.8106027
-170.6,-15.1127605
-170.3,-11.8444757
-170,39.0154385
-169.7,67.9669639
-169.4,158.790084
-169.1,373.364787
-168.8,291.531067
-168.5,61.4889294
-168.2,-36.2616076
-167.9,-94.3005233
-167.6,-72.9077961
-167.3,-3.8834059
-167,88.9526667
-166.7,-174.499557
-166.4,-346.540055
-166.1,-335.748805
-165.8,-310.445799
-165.5,-277.891033
-165.2,-127.324516
-164.9,-67.546261
-164.6,-189.336287
-164.3,-134.134613
-164,9.5587377
-163.7,333.243738
-163.4,525.360364
-163.1,454.348602
-162.8,260.048457
-162.5,4.09994706
-162.2,278.6631
-161.9,420.497951
-161.6,296.884542
-161.3,325.422932
-161,430.033191
-160.7,473.855404
-160.4,457.209671
-160.1,319.636109
-159.8,330.134855
-159.5,414.66606
-159.2,513.64989
-158.9,527.926529
-158.6,372.796183
-158.3,228.179079
-158,88.8154637
-157.7,136.225597
-157.4,181.12975
-157.1,221.02821
-156.8,-48.9187246
-156.5,-473.790739
-156.2,-439.547512
-155.9,-395.468722
-155.6,-331.714051
-155.3,-314.843185
-155,-321.415808
-154.7,-446.671603
-154.4,-543.410255
-154.1,-583.111451
-153.8,-511.974885
-153.5,-385.420259
-153.2,-443.547281
-152.9,-471.455661
-152.6,-438.925116
-152.3,-322.755368
-152,-164.766143
-151.7,-214.67717
-151.4,-280.468175
-151.1,-378.018884
-150.8,-387.689021
-150.5,-353.418317
-150.2,-52.5065045
-149.9,145.306679
-149.6,136.921503
-149.3,76.6982476
-149,-9.44279125
-148.7,-83.1013068
-148.4,-129.356982
-148.1,-120.809491
-147.8,-250.458502
-147.5,-449.203679
-147.2,-284.284682
-146.9,-207.641176
-146.6,-307.55283
-146.3,-312.539311
-146,-270.060291
-145.7,-334.435446
-145.4,-348.084458
-145.1,-260.28702
-144.8,-270.482838
-144.5,-329.671629
-144.2,-272.093129
-143.9,-238.567096
-143.6,-253.153314
-143.3,-163.571596
-143,-21.9017964
-142.7,-72.1638085
-142.4,-58.6775738
-142.1,82.296908
-141.8,104.999566
-141.5,68.5702456
-141.2,-4.27130472
-140.9,-60.3854626
-140.6,-83.0527604
-140.3,-6.63392148
-140,119.330101
-139.7,51.5580845
-139.4,-2.41150433
-139.1,-28.7805664
-138.8,-116.75143
-138.5,-235.526914
-138.2,-258.19039
-137.9,-221.025848
-137.6,-64.197931
-137.3,-63.8319503
-137,-141.713849
-136.7,226.289882
-136.4,420.49237
-136.1,267.126659
-135.8,87.8661335
-135.5,-104.758661
-135.2,-116.868782
-134.9,-83.2258215
-134.6,41.9486181
-134.3,183.413028
-134,333.00608
-133.7,75.5266149
-133.4,-39.606407
-133.1,129.986066
-132.8,77.1432897
-132.5,-86.9352687
-132.2,-118.150109
-131.9,-18.9617498
-131.6,341.069306
-131.3,312.182564
-131,88.8175225
-130.7,90.7136742
-130.4,79.990564
-130.1,44.0678844
-129.8,15.2255813
-129.5,-10.0961424
-129.2,-134.456938
-128.9,-170.036387
-128.6,-28.0140533
-128.3,-16.9095181
-128,-71.2823253
-127.7,137.768094
-127.4,204.602445
-127.1,-12.9584293
-126.8,-31.4735514
-126.5,49.518161
-126.2,18.7579144
-125.9,-26.0128639
-125.6,-98.7724633
-125.3,-157.438903
-125,-209.069964
-124.7,-192.803222
-124.4,-166.336092
-124.1,-119.445836
-123.8,691.270459
-123.5,1883.8959
-123.2,1119.31383
-122.9,476.547829
-122.6,77.4215326
-122.3,-11.4213748
-122,54.8828445
-121.7,106.138022
-121.4,155.128011
-121.1,199.576633
-120.8,156.167708
-120.5,68.8450649
-120.2,70.0525233
-119.9,-12.9861344
-119.6,-264.547187
-119.3,-357.146974
-119,-370.241968
-118.7,-53.2888924
-118.4,140.355209
-118.1,87.332968
-117.8,47.7267177
-117.5,14.8585055
-117.2,30.2900689
-116.9,-35.7772969
-116.6,-264.902862
-116.3,-335.006367
-116,-325.56784
-115.7,96.7925587
-115.4,286.894613
-115.1,12.4181354
-114.8,143.123008
-114.5,476.449158
-114.2,238.576481
-113.9,-1.39524309
-113.6,-245.626327
-113.3,-276.397067
-113,-200.407668
-112.7,-149.438188
-112.4,-113.468521
-112.1,-107.558418
-111.8,-74.0274934
-111.5,-26.6552592
-111.2,1.93878717
-110.9,-46.564857
-110.6,-249.325758
-110.3,-313.583562
-110,-308.558017
-109.7,291.731042
-109.4,550.703615
-109.1,126.979523
-108.8,-78.0015986
-108.5,-173.580344
-108.2,-70.9174786
-107.9,79.2460746
-107.6,324.349272
-107.3,204.511027
-107,-97.7697001
-106.7,-235.773877
-106.4,-310.982465
-106.1,-260.656488
-105.8,-158.397034
-105.5,-30.145244
-105.2,-58.7423182
-104.9,-106.909501
-104.6,-194.268085
-104.3,-0.139411413
-104,334.755134
-103.7,482.074068
-103.4,441.915885
-103.1,26.759096
-102.8,-135.91782
-102.5,-172.336433
-102.2,-201.698273
-101.9,-245.884776
-101.6,-319.757333
-101.3,-334.077349
-101,-318.606329
-100.7,-193.425812
-100.4,-94.7773407
-100.1,-49.2224709
-99.8,265.75726
-99.5,715.460345
-99.2,278.505256
-98.9,21.4304024
-98.6,124.09408
-98.3,203.374589
-98,270.970247
-97.7,29.9392073
-97.4,-44.8406179
-97.1,212.868437
-96.8,404.503851
-96.5,563.103039
-96.2,608.183379
-95.9,669.162175
-95.6,761.936601
-95.3,708.303798
-95,581.461074
-94.7,244.545982
-94.4,68.1563789
-94.1,212.830467
-93.8,276.846738
-93.5,300.52382
-93.2,-65.3996422
-92.9,-136.324868
-92.6,382.76714
-92.3,418.475597
-92,212.480021
-91.7,277.960222
-91.4,297.656246
-91.1,225.808309
-90.8,153.136674
-90.5,80.0416079
-90.2,-160.056569
-89.9,-227.4575
-89.6,50.5591527
-89.3,145.793671
-89,149.626405
-88.7,17.3578559
-88.4,-77.8312281
-88.1,-98.8398854
-87.8,-50.8271382
-87.5,31.687946
-87.2,39.7864112
-86.9,4.58937943
-86.6,-117.182023
-86.3,-149.406663
-86,-136.863485
-85.7,-71.7114576
-85.4,-12.429492
-85.1,35.1236346
-84.8,29.9493131
-84.5,-1.59094276
-84.2,65.3844552
-83.9,61.2972422
-83.6,-84.9106669
-83.3,-119.917206
-83,-99.3205142
-82.7,-127.739382
-82.4,-131.233179
-82.1,-84.8816026
-81.8,-91.2844177
-81.5,-124.061312
-81.2,-153.171912
-80.9,-220.915807
-80.6,-365.932589
-80.3,-412.221923
-80,-409.143532
-79.7,-412.417149
-79.4,-364.782497
-79.1,-215.339252
-78.8,-192.247
-78.5,-232.325196
-78.2,-177.713117
-77.9,-109.73002
-77.6,-15.0153194
-77.3,277.111377
-77,667.950139
-76.7,296.020902
-76.4,52.2836399
-76.1,64.9183681
-75.8,-55.0349195
-75.5,-241.2763
-75.2,-376.265899
-74.9,-428.234019
-74.6,-220.031265
-74.3,259.931519
-74,277.983635
-73.7,5.16394734
-73.4,-252.608745
-73.1,-522.355985
-72.8,-542.559094
-72.5,-410.509559
-72.2,-441.059009
-71.9,-541.479177
-71.6,-389.081747
-71.3,-422.288462
-71,-121.981075
-70.7,-36.9616329
-70.4,88.0477743
-70.1,-84.2848989
-69.8,-36.771759
-69.5,-146.354735
-69.2,-139.595716
-68.9,58.2533902
-68.6,-181.859617
-68.3,-112.287005
-68,-116.981095
-67.7,-287.124407
-67.4,-374.979432
-67.1,-266.308821
-66.8,-277.73522
-66.5,-210.09136
-66.2,-121.969898
-65.9,-138.833322
-65.6,-85.6039244
-65.3,-30.9938482
-65,40.0449108
-64.7,-3.62969942
-64.4,-70.079758
-64.1,350.152552
-63.8,143.10515
-63.5,56.4461088
-63.2,296.323272
-62.9,237.794493
-62.6,-174.422488
-62.3,-357.800008
-62,-153.650368
-61.7,-264.845754
-61.4,39.722005
-61.1,-223.378558
-60.8,-218.378574
-60.5,-59.1086392
-60.2,-116.318981
-59.9,-246.169747
-59.6,-113.4607
-59.3,48.7885114
-59,356.638572
-58.7,-137.190011
-58.4,-104.596451
-58.1,710.920203
-57.8,951.181066
-57.5,1005.32743
-57.2,816.680795
-56.9,529.582807
-56.6,721.935632
-56.3,485.46171
-56,560.203471
-55.7,491.603267
-55.4,64.9434179
-55.1,166.075855
-54.8,24.4924872
-54.5,-261.025129
-54.2,-311.795728
-53.9,-66.8679584
-53.6,179.689426
-53.3,-3.46215515
-53,-226.981446
-52.7,-280.896919
-52.4,-525.57684
-52.1,-320.799373
-51.8,-168.082471
-51.5,-192.934223
-51.2,-182.622575
-50.9,-110.805414
-50.6,-146.640757
-50.3,-94.3166285
-50,-39.3010355
-49.7,214.13803
-49.4,-152.44735
-49.1,-226.88492
-48.8,-411.962337
-48.5,-402.077288
-48.2,62.3523306
-47.9,302.118602
-47.6,-272.806801
-47.3,-255.162106
-47,-111.845503
-46.7,-52.4153769
-46.4,323.969824
-46.1,77.7717739
-45.8,-105.028293
-45.5,-208.47915
-45.2,-245.849768
-44.9,-25.5991223
-44.6,276.373528
-44.3,3.50889012
-44,15.6873809
-43.7,-123.420566
-43.4,-83.6446584
-43.1,56.8951861
-42.8,231.779115
-42.5,241.737241
-42.2,-34.9001849
-41.9,-317.233072
-41.6,-273.061411
-41.3,-348.785366
-41,-353.305242
-40.7,-224.171463
-40.4,-330.954615
-40.1,-410.385568
-39.8,-500.458834
-39.5,-536.65706
-39.2,-413.382089
-38.9,-342.015043
-38.6,-558.836639
-38.3,-460.987309
-38,-75.0670675
-37.7,-222.316055
-37.4,539.38583
-37.1,-20.2310783
-36.8,-423.576828
-36.5,-378.764692
-36.2,-60.0536113
-35.9,255.125762
-35.6,81.0134675
-35.3,-28.8294784
-35,435.75631
-34.7,-243.295648
-34.4,-353.074982
-34.1,15.278155
-33.8,145.963955
-33.5,-76.2276008
-33.2,-235.94646
-32.9,73.9374599
-32.6,478.614038
-32.3,-191.176503
-32,-36.8942378
-31.7,-170.839146
-31.4,62.2838181
-31.1,209.616348
-30.8,135.763448
-30.5,67.3101936
-30.2,20.5299365
-29.9,5.17271262
-29.6,117.68856
-29.3,-7.60241021
-29,-78.6602136
-28.7,-46.9447537
-28.4,346.043984
-28.1,543.456148
